Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
1217.36	23.19740771392826	23.8125	23.5	23.375	23.405622482299805
1221.12	23.19740771392826	23.8125	23.5	23.375	23.405622482299805
1224.88	23.21279938929365	23.8125	23.5	23.375	23.405622482299805
1228.67	23.20253827209235	23.8125	23.5	23.375	23.405622482299805
1232.42	23.217929948330855	23.75	23.5	23.375	23.405622482299805
1236.21	23.20253827209235	23.8125	23.5	23.375	23.405622482299805
1240.02	23.217929948330855	23.75	23.5	23.375	23.405622482299805
1243.81	23.207668830547483	23.8125	23.5	23.375	23.405622482299805
1247.62	23.217929948330855	23.8125	23.5	23.375	23.405622482299805
1251.4	23.228191067278384	23.8125	23.5	23.375	23.405622482299805
1255.12	23.223060507659103	23.8125	23.5	23.375	23.405622482299805
1258.91	23.228191067278384	23.8125	23.5	23.375	23.405622482299805
1262.67	23.238452187390067	23.8125	23.5	23.375	23.405622482299805
1266.43	23.238452187390067	23.8125	23.5	23.375	23.405622482299805
1270.17	23.228191067278384	23.75	23.5	23.375	23.405622482299805
1273.93	23.233321627188708	23.8125	23.5	23.375	23.405622482299805
1277.71	23.228191067278384	23.8125	23.5	23.375	23.42068862915039
1281.49	23.217929948330855	23.75	23.5	23.375	23.42068862915039
1285.31	23.223060507659103	23.8125	23.5	23.375	23.42068862915039
1289.05	23.223060507659103	23.75	23.4375	23.375	23.42068862915039
1292.85	23.248713308665902	23.8125	23.4375	23.375	23.42068862915039
1296.61	23.228191067278384	23.8125	23.4375	23.375	23.42068862915039
1300.41	23.217929948330855	23.8125	23.4375	23.375	23.42068862915039
1304.22	23.228191067278384	23.8125	23.4375	23.3125	23.42068862915039
1308.04	23.228191067278384	23.75	23.4375	23.3125	23.42068862915039
1311.86	23.233321627188708	23.8125	23.4375	23.3125	23.42068862915039
1315.61	23.238452187390067	23.75	23.5	23.3125	23.42068862915039
1319.38	23.238452187390067	23.8125	23.4375	23.375	23.42068862915039
1323.11	23.238452187390067	23.8125	23.5	23.3125	23.42068862915039
1326.9	23.238452187390067	23.8125	23.4375	23.3125	23.42068862915039
1330.68	23.238452187390067	23.8125	23.4375	23.3125	23.42068862915039
1334.49	23.228191067278384	23.8125	23.4375	23.3125	23.42068862915039
1338.26	23.238452187390067	23.875	23.4375	23.3125	23.435760498046875
1342.03	23.238452187390067	23.75	23.4375	23.3125	23.435760498046875
1345.88	23.233321627188708	23.8125	23.4375	23.375	23.435760498046875
1349.64	23.228191067278384	23.8125	23.4375	23.375	23.435760498046875
1353.48	23.223060507659103	23.8125	23.5	23.3125	23.435760498046875
1357.22	23.233321627188708	23.75	23.5	23.375	23.435760498046875
1360.98	23.223060507659103	23.8125	23.5	23.375	23.435760498046875
1364.75	23.217929948330855	23.8125	23.5	23.375	23.435760498046875
1368.51	23.207668830547483	23.8125	23.5	23.375	23.435760498046875
1372.25	23.217929948330855	23.75	23.5	23.375	23.435760498046875
1376.02	23.223060507659103	23.8125	23.5	23.375	23.435760498046875
1379.8	23.238452187390067	23.875	23.5	23.375	23.435760498046875
1383.54	23.243582747882463	23.8125	23.5	23.375	23.435760498046875
1387.29	23.238452187390067	23.8125	23.4375	23.375	23.435760498046875
