Time [s]	Sensor 1: Pt100-4wire @Keysight [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]
2219.92	18.8162661	18.4375	18.375
2223.12	18.8147687	18.4375	18.375
2226.22	18.8145132	18.4375	18.375
2229.35	18.8140558	18.4375	18.375
2232.47	18.8124811	18.4375	18.375
2235.57	18.8123583	18.4375	18.375
2238.7	18.8117475	18.4375	18.375
2241.82	18.810753	18.4375	18.375
2244.9	18.8106101	18.4375	18.375
2248.03	18.8091665	18.4375	18.375
2251.18	18.809	18.4375	18.375
2254.31	18.8085928	18.4375	18.375
2257.45	18.8075399	18.4375	18.375
2260.64	18.807168	18.4375	18.375
2263.76	18.8071698	18.4375	18.375
2266.86	18.8057149	18.4375	18.375
2270.06	18.8050492	18.4375	18.375
2273.16	18.8043852	18.4375	18.375
2276.31	18.8035618	18.4375	18.375
2279.44	18.8030242	18.4375	18.3125
2282.63	18.8026571	18.4375	18.3125
2285.74	18.8016549	18.4375	18.375
2288.87	18.8014188	18.4375	18.3125
2292.0	18.8002455	18.4375	18.3125
2295.09	18.800357	18.4375	18.3125
2298.26	18.7987623	18.4375	18.3125
2301.42	18.7982565	18.4375	18.3125
2304.54	18.7972289	18.4375	18.375
2307.65	18.7971681	18.4375	18.375
2310.79	18.7959588	18.4375	18.375
2313.89	18.7958508	18.4375	18.3125
2317.01	18.7952647	18.4375	18.3125
2320.13	18.7946957	18.4375	18.375
2323.27	18.7936357	18.4375	18.3125
2326.37	18.7938659	18.4375	18.3125
2329.48	18.792872	18.4375	18.3125
2332.63	18.7923715	18.4375	18.3125
2335.73	18.7923526	18.4375	18.3125
2338.84	18.790991	18.4375	18.3125
2341.97	18.790098	18.4375	18.3125
2345.12	18.789764	18.4375	18.3125
2348.3	18.789038	18.4375	18.3125
2351.41	18.7883611	18.4375	18.3125
2354.54	18.7878783	18.4375	18.3125
2357.66	18.787255	18.4375	18.3125
2360.77	18.7867657	18.4375	18.3125
2363.99	18.7857228	18.4375	18.3125
2367.11	18.785423	18.4375	18.3125
2370.28	18.7842768	18.4375	18.3125
2373.41	18.7842036	18.4375	18.3125
2376.54	18.7833915	18.4375	18.3125
2379.66	18.7830864	18.4375	18.3125
2382.78	18.782122	18.4375	18.3125
2385.85	18.7813695	18.4375	18.3125
2389.03	18.7811027	18.4375	18.3125
2392.14	18.7802174	18.4375	18.3125
2395.25	18.7792518	18.4375	18.3125
2398.38	18.7793799	18.4375	18.3125
2401.48	18.7787466	18.4375	18.3125
2404.58	18.7782379	18.4375	18.3125
2407.72	18.7779392	18.4375	18.3125
2410.84	18.7770055	18.4375	18.3125
2413.98	18.7767789	18.4375	18.3125
2417.09	18.7765097	18.4375	18.3125
2420.21	18.7755046	18.4375	18.3125
2423.32	18.7749557	18.4375	18.3125
2426.44	18.774179	18.4375	18.3125
2429.56	18.7735929	18.4375	18.3125
2432.69	18.7727873	18.4375	18.3125
2435.77	18.7722744	18.4375	18.3125
2438.92	18.7720785	18.4375	18.3125
2442.03	18.7713756	18.4375	18.3125
2445.14	18.7704413	18.4375	18.3125
2448.28	18.7703392	18.4375	18.3125
2451.41	18.7700511	18.375	18.3125
2454.51	18.768794	18.4375	18.3125
2457.65	18.768146	18.4375	18.3125
2460.76	18.7678054	18.4375	18.3125
2463.87	18.766828	18.4375	18.3125
2467.0	18.7658507	18.4375	18.3125
2470.14	18.7657722	18.375	18.3125
2473.25	18.7650338	18.4375	18.3125
2476.37	18.7647777	18.4375	18.3125
2479.52	18.7639107	18.375	18.3125
2482.62	18.7636232	18.4375	18.3125
2485.7	18.7631965	18.375	18.3125
2488.85	18.7626471	18.4375	18.3125
2492.03	18.7624145	18.4375	18.3125
2495.17	18.7613403	18.4375	18.3125
2498.29	18.761364	18.4375	18.3125
2501.41	18.760553	18.375	18.3125
2504.53	18.7600325	18.4375	18.3125
2507.65	18.7597881	18.4375	18.3125
2510.77	18.7591188	18.375	18.3125
2513.91	18.7584094	18.375	18.3125
2517.0	18.758299	18.375	18.3125
2520.12	18.7579827	18.4375	18.3125
2523.26	18.7574763	18.375	18.3125
2526.32	18.7571517	18.375	18.3125
2529.46	18.755577	18.375	18.25
2532.6	18.7555764	18.375	18.3125
2535.72	18.7544427	18.375	18.3125
2538.85	18.7536483	18.375	18.3125
2541.97	18.7534653	18.375	18.3125
2545.07	18.7528238	18.375	18.3125
2548.19	18.7519686	18.375	18.3125
2551.33	18.7514203	18.375	18.3125
2554.45	18.7514557	18.375	18.3125
2557.57	18.750774	18.375	18.3125
2560.76	18.7496809	18.375	18.3125
2563.87	18.7495092	18.375	18.3125
2567.01	18.7486546	18.375	18.3125
2570.13	18.7483382	18.375	18.3125
2573.25	18.7477823	18.375	18.3125
2576.34	18.7471047	18.375	18.3125
2579.49	18.746524	18.4375	18.25
2582.61	18.7461409	18.375	18.3125
2585.72	18.7463422	18.375	18.25
2588.83	18.7456027	18.375	18.25
2591.92	18.7449257	18.375	18.3125
2595.1	18.7446489	18.375	18.3125
2598.21	18.7436668	18.375	18.25
2601.33	18.7432401	18.375	18.3125
2604.45	18.7425496	18.375	18.3125
2607.56	18.7419883	18.375	18.3125
2610.68	18.7418549	18.375	18.25
2613.82	18.74108	18.375	18.25
2616.95	18.7406196	18.375	18.25
2620.04	18.7400837	18.375	18.25
2623.15	18.7396464	18.375	18.3125
2626.27	18.7398264	18.375	18.25
2629.39	18.7389476	18.375	18.25
2632.53	18.7379295	18.375	18.25
2635.64	18.7374597	18.375	18.25
2638.75	18.7366045	18.375	18.25
2641.88	18.7369049	18.375	18.25
2645.0	18.7354991	18.375	18.25
2648.14	18.7356454	18.375	18.25
2651.25	18.7348345	18.375	18.25
2654.44	18.7342662	18.375	18.25
2657.55	18.7335402	18.375	18.25
2660.68	18.7327706	18.375	18.25
2663.78	18.7328869	18.375	18.25
2666.98	18.7322276	18.375	18.25
2670.13	18.7311782	18.375	18.25
2673.32	18.7307144	18.375	18.25
2676.44	18.7308229	18.375	18.25
2679.53	18.7300964	18.375	18.25
2682.67	18.7295959	18.375	18.25
2685.78	18.7290465	18.375	18.25
2688.92	18.7281741	18.375	18.25
2692.04	18.727679	18.375	18.25
2695.14	18.7270067	18.375	18.25
2698.23	18.7264821	18.375	18.25
2701.32	18.7263788	18.375	18.25
2704.41	18.7247026	18.375	18.25
2707.56	18.7246347	18.375	18.25
2710.67	18.7238575	18.375	18.25
2713.79	18.7237967	18.375	18.25
2716.91	18.7229433	18.375	18.25
2720.02	18.7221477	18.375	18.25
2723.15	18.7215008	18.375	18.25
2726.26	18.7215498	18.375	18.25
2729.4	18.7203977	18.375	18.25
2732.54	18.7204438	18.375	18.25
2735.62	18.7194865	18.375	18.25
2738.76	18.7194859	18.375	18.25
2741.86	18.7179844	18.375	18.25
2744.98	18.7182465	18.375	18.25
2748.1	18.7172148	18.375	18.25
2751.24	18.7166612	18.375	18.25
2754.31	18.7160616	18.375	18.25
2757.43	18.7157441	18.375	18.25
2760.51	18.7145607	18.375	18.25
2763.65	18.7141629	18.375	18.25
2766.73	18.7139428	18.375	18.25
2769.86	18.7130097	18.375	18.25
2773.0	18.7124939	18.375	18.25
2776.1	18.7114894	18.375	18.25
2779.18	18.7109216	18.375	18.25
2782.34	18.710659	18.375	18.25
2785.47	18.7101355	18.375	18.25
2788.6	18.7097312	18.375	18.25
2791.71	18.7095305	18.375	18.25
2794.83	18.7084145	18.375	18.25
2797.95	18.7081264	18.375	18.25
2801.07	18.7077971	18.375	18.25
2804.19	18.7071532	18.375	18.25
2807.32	18.7067342	18.375	18.25
2810.41	18.7063447	18.375	18.25
2813.55	18.7061593	18.375	18.25
2816.66	18.7053614	18.375	18.25
2819.78	18.7046951	18.375	18.25
2822.91	18.7036274	18.375	18.25
2826.02	18.7036091	18.375	18.25
2829.14	18.7033282	18.375	18.25
2832.29	18.7025297	18.3125	18.25
2835.4	18.702339	18.3125	18.25
2838.55	18.7015452	18.375	18.25
2841.67	18.7013634	18.375	18.25
2844.79	18.7008488	18.375	18.25
2847.98	18.7000804	18.375	18.25
2851.11	18.6996348	18.375	18.25
2854.22	18.6994512	18.375	18.25
2857.36	18.6990375	18.3125	18.25
2860.46	18.6985116	18.3125	18.25
2863.58	18.6977043	18.3125	18.25
2866.7	18.6972841	18.3125	18.25
2869.85	18.6963929	18.3125	18.25
2873.07	18.695648	18.3125	18.25
2876.23	18.6950195	18.3125	18.25
2879.35	18.6949522	18.3125	18.25
2882.48	18.6940002	18.3125	18.25
2885.57	18.6930849	18.3125	18.25
2888.78	18.6928806	18.3125	18.25
2891.91	18.691954	18.375	18.25
2895.05	18.6916613	18.3125	18.1875
2898.2	18.6918519	18.3125	18.25
2901.36	18.6903127	18.375	18.25
2904.55	18.6902944	18.3125	18.25
2907.67	18.6898978	18.3125	18.25
2910.74	18.688878	18.3125	18.1875
2913.91	18.688659	18.3125	18.25
2917.03	18.6883775	18.3125	18.1875
2920.23	18.6882978	18.3125	18.1875
2923.33	18.6870596	18.3125	18.1875
2926.47	18.6869304	18.3125	18.1875
2929.66	18.6869805	18.3125	18.1875
2932.79	18.6869492	18.3125	18.1875
2935.95	18.6861076	18.3125	18.25
2939.11	18.6862965	18.3125	18.1875
2942.23	18.6845749	18.3125	18.1875
2945.34	18.6847945	18.3125	18.1875
2948.42	18.684428	18.3125	18.1875
2951.59	18.6845802	18.3125	18.1875
2954.71	18.6833237	18.3125	18.1875
2957.86	18.6833414	18.3125	18.1875
2961.04	18.6827194	18.3125	18.1875
2964.22	18.6821758	18.3125	18.1875
2967.37	18.6817916	18.3125	18.1875
2970.53	18.6811802	18.3125	18.1875
2973.68	18.6808697	18.3125	18.1875
2976.86	18.6803929	18.3125	18.1875
2979.99	18.6798487	18.3125	18.1875
2983.11	18.6794893	18.3125	18.1875
2986.29	18.6792691	18.3125	18.1875
2989.43	18.6785426	18.3125	18.1875
2992.55	18.6782941	18.3125	18.1875
2995.67	18.6783361	18.3125	18.1875
2998.78	18.6774065	18.3125	18.1875
3001.99	18.677269	18.3125	18.1875
3005.13	18.6767485	18.3125	18.1875
3008.29	18.6759127	18.3125	18.1875
3011.43	18.675479	18.3125	18.1875
3014.63	18.6752523	18.3125	18.1875
3017.75	18.6746486	18.3125	18.1875
3020.85	18.6746722	18.3125	18.1875
3024.0	18.6736966	18.3125	18.1875
3027.11	18.6728538	18.3125	18.1875
3030.22	18.6733425	18.3125	18.1875
3033.35	18.673146	18.3125	18.1875
3036.47	18.6724578	18.3125	18.1875
3039.58	18.6722796	18.3125	18.1875
3042.79	18.6715666	18.3125	18.1875
3045.9	18.6713093	18.3125	18.1875
3049.02	18.6706996	18.3125	18.1875
3052.16	18.670362	18.3125	18.1875
3055.26	18.6696904	18.3125	18.1875
3058.39	18.6690394	18.3125	18.1875
3061.5	18.6690625	18.3125	18.1875
3064.71	18.6682681	18.3125	18.1875
3067.81	18.6678178	18.3125	18.1875
3070.95	18.6673226	18.3125	18.1875
3074.06	18.6671089	18.3125	18.1875
3077.18	18.6664621	18.3125	18.1875
3080.29	18.6664243	18.3125	18.1875
3083.43	18.6660891	18.3125	18.1875
3086.54	18.6662609	18.3125	18.1875
3089.67	18.6645883	18.3125	18.1875
3092.81	18.6642826	18.3125	18.1875
3095.97	18.6636965	18.3125	18.1875
3099.06	18.6637095	18.3125	18.1875
3102.22	18.6634227	18.3125	18.1875
3105.33	18.6629511	18.3125	18.1875
3108.46	18.6619448	18.3125	18.1875
3111.58	18.6617147	18.3125	18.1875
3114.7	18.6616704	18.3125	18.1875
3117.8	18.6612189	18.3125	18.1875
3120.93	18.6605296	18.3125	18.1875
3124.07	18.6606205	18.3125	18.1875
3127.17	18.6593876	18.3125	18.1875
3130.37	18.6594	18.3125	18.1875
3133.5	18.6589892	18.3125	18.1875
3136.7	18.6586386	18.3125	18.1875
3139.83	18.657856	18.3125	18.1875
3142.95	18.6577026	18.3125	18.1875
3146.05	18.6572369	18.3125	18.1875
3149.17	18.6564095	18.3125	18.1875
3152.31	18.6557072	18.3125	18.1875
3155.41	18.6553826	18.3125	18.1875
3158.52	18.6552232	18.3125	18.1875
3161.67	18.6546986	18.3125	18.1875
3164.77	18.6535212	18.3125	18.1875
3167.89	18.6531175	18.3125	18.1875
3171.02	18.6533807	18.3125	18.1875
3174.13	18.6524222	18.25	18.1875
3177.29	18.6521283	18.3125	18.1875
3180.46	18.6517004	18.3125	18.1875
3183.6	18.6509822	18.3125	18.1875
3186.69	18.6510371	18.3125	18.1875
3189.81	18.6501884	18.3125	18.1875
3192.94	18.6499984	18.3125	18.1875
3196.04	18.6493639	18.3125	18.125
3199.19	18.6488522	18.3125	18.1875
3202.3	18.6479841	18.3125	18.1875
3205.4	18.647581	18.3125	18.1875
3208.53	18.647074	18.3125	18.125
3211.64	18.6467943	18.3125	18.1875
3214.78	18.6458051	18.3125	18.1875
3217.89	18.6452545	18.3125	18.1875
3221.09	18.6454575	18.3125	18.125
3224.23	18.6439738	18.3125	18.1875
3227.36	18.6435471	18.25	18.1875
3230.43	18.6426654	18.3125	18.1875
3233.57	18.6427834	18.3125	18.125
3236.68	18.6418379	18.25	18.125
3239.78	18.6419955	18.3125	18.1875
3242.94	18.6415127	18.3125	18.1875
3246.06	18.6410376	18.25	18.1875
3249.18	18.6406286	18.3125	18.1875
3252.29	18.6400609	18.3125	18.1875
3255.42	18.638828	18.25	18.125
3258.54	18.6389679	18.3125	18.125
3261.66	18.6380814	18.3125	18.125
3264.79	18.6379427	18.25	18.125
3267.92	18.6369654	18.25	18.125
3271.03	18.6366314	18.25	18.1875
3274.13	18.6363369	18.25	18.125
3277.26	18.6363321	18.3125	18.1875
3280.42	18.6351034	18.3125	18.125
3283.58	18.6342854	18.25	18.1875
3286.68	18.6341798	18.25	18.125
3289.84	18.633432	18.3125	18.125
3292.94	18.6329416	18.25	18.125
3296.04	18.6329197	18.3125	18.125
3299.17	18.6323809	18.25	18.125
3302.3	18.6317341	18.25	18.1875
3305.37	18.6306222	18.25	18.125
3308.54	18.6303932	18.25	18.125
3311.66	18.6306481	18.25	18.125
3314.84	18.6302191	18.25	18.125
3317.98	18.6296696	18.25	18.125
3321.1	18.629299	18.25	18.125
3324.21	18.6282302	18.25	18.125
3327.34	18.6287607	18.25	18.125
3330.47	18.6277604	18.25	18.125
3333.59	18.6270888	18.3125	18.125
3336.69	18.6269477	18.25	18.125
3339.82	18.6266178	18.25	18.125
3342.92	18.6262885	18.25	18.125
3346.0	18.6257508	18.25	18.125
3349.1	18.6248113	18.25	18.125
3352.29	18.625441	18.25	18.125
3355.43	18.6240848	18.25	18.125
3358.52	18.6236651	18.25	18.125
3361.65	18.6236764	18.25	18.125
3364.77	18.623147	18.25	18.125
3367.88	18.6227787	18.25	18.125
3370.97	18.6221744	18.25	18.125
3374.15	18.6214484	18.25	18.125
3377.27	18.6215387	18.25	18.125
3380.34	18.6214478	18.25	18.125
3383.5	18.6201477	18.25	18.125
3386.6	18.6204841	18.25	18.125
3389.74	18.6190305	18.25	18.125
3392.85	18.6186097	18.25	18.125
3395.97	18.618409	18.25	18.125
3399.1	18.6175409	18.25	18.125
3402.24	18.616668	18.25	18.125
3405.42	18.6153372	18.25	18.125
3408.54	18.6149223	18.25	18.125
3411.61	18.61441	18.25	18.125
3414.73	18.6133908	18.25	18.125
3417.89	18.6131452	18.25	18.125
3421.02	18.612437	18.25	18.125
3424.12	18.6121797	18.25	18.125
3427.27	18.6112661	18.25	18.125
3430.38	18.6112112	18.25	18.125
3433.5	18.6104965	18.25	18.125
3436.62	18.6103561	18.25	18.125
3439.72	18.6098261	18.25	18.125
3442.84	18.6094218	18.25	18.125
3445.98	18.6087514	18.25	18.125
3449.09	18.6090323	18.25	18.125
3452.17	18.6079092	18.25	18.125
3455.32	18.6068215	18.25	18.125
3458.45	18.6069183	18.25	18.125
3461.67	18.6063258	18.25	18.125
3464.76	18.605673	18.25	18.125
3467.9	18.6048191	18.25	18.125
3471.01	18.6047465	18.25	18.125
3474.14	18.6041787	18.25	18.125
3477.26	18.6034947	18.25	18.125
3480.36	18.6031896	18.25	18.125
3483.51	18.6030615	18.25	18.125
3486.69	18.6028709	18.25	18.125
3489.81	18.6021273	18.25	18.125
3492.94	18.6009003	18.25	18.125
3496.05	18.6016823	18.25	18.125
3499.2	18.6007841	18.25	18.125
3502.3	18.6002051	18.25	18.125
3505.41	18.6001868	18.25	18.125
3508.61	18.599632	18.25	18.125
3511.72	18.5991227	18.25	18.125
3514.85	18.5980669	18.25	18.125
3518.06	18.5981891	18.25	18.125
3521.16	18.5979276	18.25	18.125
3524.29	18.5968966	18.25	18.125
3527.4	18.5966446	18.25	18.125
3530.53	18.5962315	18.25	18.125
3533.78	18.5959317	18.25	18.125
3536.92	18.5957174	18.25	18.125
3540.04	18.5952471	18.25	18.125
3543.13	18.5949242	18.25	18.125
3546.28	18.5945211	18.25	18.125
3549.4	18.5938938	18.25	18.125
3552.52	18.5937462	18.25	18.125
3555.66	18.5932871	18.25	18.125
3558.78	18.5924957	18.25	18.125
3561.87	18.5922077	18.25	18.125
3565.02	18.5914635	18.25	18.125
3568.22	18.5913602	18.25	18.125
3571.34	18.5912799	18.25	18.125
3574.45	18.5901751	18.25	18.125
3577.57	18.5895094	18.25	18.125
3580.68	18.5891004	18.25	18.125
3583.79	18.5889346	18.25	18.125
3586.91	18.5885457	18.25	18.125
3590.04	18.5877395	18.25	18.125
3593.18	18.5873683	18.25	18.125
3596.29	18.5869581	18.25	18.125
3599.4	18.5866943	18.25	18.125
3602.51	18.586159	18.25	18.125
3605.64	18.5855163	18.25	18.125
3608.77	18.5850418	18.25	18.125
3611.89	18.5843023	18.25	18.125
3615.08	18.5842669	18.25	18.125
3618.19	18.5840332	18.25	18.125
3621.33	18.5834607	18.25	18.125
3624.4	18.5832335	18.25	18.125
3627.47	18.582795	18.25	18.125
3630.68	18.5823607	18.25	18.125
3633.8	18.5818	18.25	18.125
3636.92	18.5815132	18.25	18.125
3640.06	18.5812807	18.25	18.125
3643.17	18.5814453	18.25	18.125
3646.37	18.5807371	18.25	18.125
3649.47	18.5799935	18.25	18.125
3652.61	18.5794978	18.25	18.125
3655.73	18.5793331	18.25	18.0625
3658.85	18.5786875	18.25	18.0625
3661.97	18.5783753	18.25	18.125
3665.1	18.5779232	18.25	18.125
3668.23	18.577464	18.25	18.125
3671.32	18.5767942	18.1875	18.0625
3674.45	18.57694	18.1875	18.125
3677.58	18.5761114	18.25	18.125
3680.78	18.5764271	18.1875	18.0625
3683.91	18.5756085	18.25	18.125
3687.0	18.5748903	18.25	18.125
3690.08	18.5749688	18.25	18.125
3693.16	18.5738994	18.1875	18.0625
3696.29	18.5740723	18.25	18.0625
3699.41	18.5735022	18.1875	18.0625
3702.53	18.5726424	18.25	18.125
3705.73	18.5725485	18.25	18.125
3708.86	18.5721667	18.25	18.125
3711.99	18.5716426	18.25	18.125
3715.1	18.5718256	18.1875	18.0625
3718.2	18.5712218	18.1875	18.0625
3721.32	18.5708364	18.1875	18.125
3724.45	18.5704469	18.25	18.0625
3727.56	18.5700857	18.1875	18.125
3730.64	18.5693539	18.1875	18.125
3733.82	18.5689072	18.1875	18.0625
3736.93	18.5680025	18.1875	18.0625
3740.06	18.5681636	18.25	18.0625
3743.16	18.5681075	18.1875	18.0625
3746.3	18.5671986	18.1875	18.0625
3749.41	18.5675769	18.1875	18.0625
3752.51	18.5665518	18.1875	18.0625
3755.65	18.5651543	18.1875	18.0625
3758.76	18.5653939	18.1875	18.0625
3761.92	18.5652328	18.1875	18.0625
3765.02	18.5648356	18.1875	18.0625
3768.12	18.5640536	18.1875	18.0625
3771.25	18.5640908	18.1875	18.0625
3774.34	18.5639268	18.1875	18.0625
3777.48	18.5632286	18.1875	18.0625
3780.6	18.5630043	18.1875	18.0625
3783.74	18.562498	18.1875	18.0625
3786.84	18.5618258	18.1875	18.0625
3789.98	18.5613383	18.1875	18.0625
3793.08	18.5606118	18.1875	18.0625
3796.2	18.5606248	18.1875	18.0625
3799.32	18.5600564	18.1875	18.0625
3802.44	18.5594639	18.1875	18.0625
3805.55	18.5588348	18.1875	18.0625
3808.68	18.5580788	18.1875	18.0625
3811.81	18.5583284	18.1875	18.0625
3814.99	18.5568878	18.1875	18.0625
3818.11	18.5568631	18.1875	18.0625
3821.26	18.5564659	18.1875	18.0625
3824.4	18.5555027	18.1875	18.0625
3827.52	18.5553806	18.1875	18.0625
3830.61	18.55466	18.1875	18.0625
3833.77	18.5547202	18.1875	18.0625
3836.94	18.5540798	18.1875	18.0625
3840.04	18.5531704	18.1875	18.0625
3843.17	18.5532371	18.1875	18.0625
3846.29	18.5524799	18.1875	18.0625
3849.4	18.5517103	18.1875	18.0625
3852.54	18.551492	18.1875	18.0625
3855.66	18.5502951	18.1875	18.0625
3858.76	18.5502945	18.1875	18.0625
3861.89	18.5502213	18.1875	18.0625
3865.02	18.5496489	18.1875	18.0625
3868.11	18.5488834	18.1875	18.0625
3871.25	18.5490316	18.1875	18.0625
3874.44	18.5479516	18.1875	18.0625
3877.54	18.5473703	18.1875	18.0625
3880.68	18.5468822	18.1875	18.0625
3883.81	18.5467606	18.1875	18.0625
3886.94	18.5454918	18.1875	18.0625
3890.05	18.5457839	18.1875	18.0625
3893.26	18.5451353	18.1875	18.0625
3896.37	18.5450397	18.1875	18.0625
3899.5	18.5437638	18.1875	18.0625
3902.6	18.5436534	18.1875	18.0625
3905.74	18.5431364	18.1875	18.0625
3908.84	18.5424937	18.1875	18.0625
3911.97	18.5423043	18.1875	18.0625
3915.15	18.5422671	18.1875	18.0625
3918.29	18.5418044	18.1875	18.0625
3921.43	18.5411039	18.1875	18.0625
3924.51	18.5408283	18.1875	18.0625
3927.65	18.5399661	18.1875	18.0625
3930.78	18.5396114	18.1875	18.0625
3933.88	18.5394355	18.1875	18.0625
3937.0	18.5390254	18.1875	18.0625
3940.13	18.5383962	18.1875	18.0625
3943.2	18.5382947	18.1875	18.0625
3946.34	18.537835	18.1875	18.0625
3949.48	18.5373823	18.1875	18.0625
3952.63	18.5368347	18.1875	18.0625
3955.81	18.5365667	18.1875	18.0625
3958.93	18.5363466	18.1875	18.0625
3962.03	18.5361519	18.1875	18.0625
3965.16	18.5354307	18.1875	18.0625
3968.3	18.5354608	18.1875	18.0625
3971.41	18.5353156	18.1875	18.0625
3974.52	18.534461	18.1875	18.0625
3977.63	18.5338573	18.1875	18.0625
3980.79	18.53324	18.1875	18.0625
3983.88	18.5331662	18.1875	18.0625
3987.02	18.5331178	18.1875	18.0625
3990.14	18.5322308	18.1875	18.0625
3993.25	18.5322686	18.1875	18.0625
3996.37	18.5318047	18.1875	18.0625
3999.58	18.5318602	18.1875	18.0625
4002.68	18.5316177	18.1875	18.0625
4005.82	18.5311095	18.1875	18.0625
4008.91	18.5306285	18.1875	18.0625
4012.03	18.5299015	18.1875	18.0625
4015.19	18.5297008	18.1875	18.0625
4018.28	18.5294795	18.1875	18.0625
4021.41	18.5291059	18.1875	18.0625
4024.53	18.5285034	18.1875	18.0625
4027.73	18.5286987	18.1875	18.0625
4030.85	18.5279103	18.1875	18.0625
4033.96	18.5279339	18.1875	18.0625
4037.09	18.5271897	18.1875	18.0625
4040.29	18.527221	18.1875	18.0625
4043.39	18.5264272	18.1875	18.0625
4046.52	18.5257497	18.1875	18.0625
4049.63	18.5256818	18.1875	18.0625
4052.78	18.5249612	18.1875	18.0625
4055.87	18.5247677	18.1875	18.0625
4059.01	18.5235519	18.1875	18.0625
4062.13	18.5232521	18.1875	18.0
4065.27	18.5231447	18.1875	18.0625
4068.36	18.523382	18.1875	18.0625
4071.48	18.5223309	18.1875	18.0625
4074.68	18.5222937	18.1875	18.0625
4077.81	18.5215135	18.1875	18.0625
4080.94	18.5211287	18.1875	18.0625
4084.06	18.5203775	18.1875	18.0625
4087.16	18.5197247	18.1875	18.0625
4090.32	18.5185899	18.1875	18.0625
4093.48	18.517766	18.1875	18.0625
4096.68	18.516673	18.1875	18.0625
4099.76	18.5159454	18.1875	18.0625
4102.93	18.5158445	18.1875	18.0
4106.04	18.5154644	18.1875	18.0625
4109.16	18.5150477	18.1875	18.0625
4112.29	18.5150566	18.1875	18.0625
4115.4	18.5148341	18.1875	18.0625
4118.52	18.5138769	18.1875	18.0625
4121.69	18.5139619	18.1875	18.0625
4124.84	18.5137364	18.1875	18.0625
4127.97	18.5129061	18.125	18.0625
4131.1	18.5132	18.125	18.0625
4134.16	18.5126128	18.1875	18.0625
4137.25	18.5127302	18.125	18.0625
4140.32	18.5118497	18.125	18.0625
4143.49	18.5110512	18.1875	18.0625
4146.61	18.5112637	18.125	18.0625
4149.74	18.510562	18.125	18.0
4152.93	18.5099098	18.1875	18.0625
4156.04	18.5101052	18.125	18.0
4159.17	18.5095923	18.125	18.0625
4162.27	18.5090783	18.1875	18.0
4165.42	18.5094938	18.1875	18.0
4168.53	18.5094938	18.1875	18.0
4171.64	18.5092382	18.125	18.0625
4174.77	18.5091344	18.125	18.0
4177.96	18.5086882	18.1875	18.0625
4181.06	18.5091934	18.125	18.0625
4184.2	18.508847	18.1875	18.0625
4187.33	18.5087437	18.125	18.0
4190.43	18.5087189	18.1875	18.0625
4193.56	18.5080113	18.1875	18.0
4196.69	18.5086091	18.1875	18.0
4199.82	18.5081689	18.125	18.0
4202.93	18.5086274	18.125	18.0625
4206.09	18.5082007	18.1875	18.0
4209.24	18.5082981	18.125	18.0
4212.36	18.507155	18.125	18.0
4215.5	18.5073149	18.125	18.0
4218.6	18.5069791	18.125	18.0
4221.72	18.5062349	18.125	18.0
4224.84	18.5066994	18.125	18.0625
4227.96	18.5056294	18.125	18.0625
4231.09	18.5055739	18.125	18.0
4234.2	18.5053751	18.125	18.0
4237.33	18.50563	18.125	18.0
4240.45	18.5052216	18.125	18.0625
4243.56	18.5052027	18.125	18.0
4246.77	18.5049838	18.125	18.0
4249.89	18.5052328	18.125	18.0
4253.0	18.5045187	18.125	18.0625
4256.13	18.5046887	18.125	18.0
