Measuring Time [h]	Discharge Runtime [h]	Voltage [V]	Current [A]	Capacity [Ah]
4.846	4.783	5.01	0.8	3.838
4.847	4.783	5.0	0.8	3.838
4.847	4.783	5.01	0.8	3.838
4.847	4.783	5.01	0.8	3.838
4.848	4.783	5.0	0.8	3.838
4.848	4.783	5.01	0.8	3.839
4.848	4.783	5.0	0.8	3.839
4.848	4.783	5.0	0.8	3.839
4.849	4.783	5.0	0.8	3.839
4.849	4.783	5.0	0.8	3.84
4.849	4.783	5.01	0.8	3.84
4.85	4.8	5.01	0.8	3.84
4.85	4.8	5.02	0.8	3.84
4.85	4.8	5.01	0.8	3.84
4.85	4.8	5.01	0.8	3.841
4.851	4.8	5.01	0.8	3.841
4.851	4.8	5.01	0.8	3.841
4.851	4.8	5.0	0.8	3.841
4.852	4.8	5.0	0.8	3.842
4.852	4.8	5.01	0.8	3.842
4.852	4.8	5.01	0.8	3.842
4.852	4.8	5.0	0.8	3.842
4.853	4.8	4.99	0.8	3.842
4.853	4.8	5.02	0.8	3.843
4.853	4.8	5.01	0.8	3.843
4.853	4.8	4.99	0.8	3.843
4.854	4.8	5.0	0.8	3.843
4.854	4.8	4.99	0.8	3.844
4.854	4.8	5.01	0.8	3.844
4.855	4.8	4.99	0.8	3.844
4.855	4.8	5.0	0.8	3.844
4.855	4.8	5.0	0.8	3.844
4.855	4.8	5.01	0.8	3.845
4.856	4.8	5.02	0.8	3.845
4.856	4.8	5.0	0.8	3.845
4.856	4.8	5.0	0.8	3.845
4.857	4.8	5.01	0.8	3.846
4.857	4.8	4.99	0.8	3.846
4.857	4.8	5.0	0.8	3.846
4.857	4.8	5.0	0.8	3.846
4.858	4.8	5.01	0.8	3.846
4.858	4.8	5.0	0.8	3.847
4.858	4.8	5.0	0.8	3.847
4.859	4.8	5.01	0.8	3.847
4.859	4.8	4.99	0.8	3.847
4.859	4.8	5.0	0.8	3.848
4.859	4.8	4.99	0.8	3.848
4.86	4.8	4.99	0.8	3.848
4.86	4.8	5.0	0.8	3.848
4.86	4.8	4.99	0.8	3.848
4.861	4.8	4.99	0.8	3.849
4.861	4.8	5.0	0.8	3.849
4.861	4.8	4.99	0.8	3.849
4.861	4.8	5.0	0.8	3.849
4.862	4.8	5.0	0.8	3.85
4.862	4.8	4.99	0.8	3.85
4.862	4.8	4.99	0.8	3.85
4.862	4.8	5.0	0.8	3.85
4.863	4.8	4.99	0.8	3.85
4.863	4.8	4.99	0.8	3.851
4.863	4.8	4.99	0.8	3.851
4.864	4.8	4.99	0.8	3.851
4.864	4.8	4.99	0.8	3.851
4.864	4.8	4.99	0.8	3.852
4.864	4.8	5.0	0.8	3.852
4.865	4.8	5.01	0.8	3.852
4.865	4.8	4.99	0.8	3.852
4.865	4.8	4.99	0.8	3.852
4.866	4.8	4.99	0.8	3.853
4.866	4.8	5.0	0.8	3.853
4.866	4.8	5.0	0.8	3.853
4.866	4.817	4.99	0.8	3.853
4.867	4.817	4.99	0.8	3.854
4.867	4.817	5.0	0.8	3.854
4.867	4.817	5.0	0.8	3.854
4.867	4.817	4.99	0.8	3.854
4.868	4.817	4.99	0.8	3.854
4.868	4.817	4.99	0.8	3.855
4.868	4.817	4.99	0.8	3.855
4.869	4.817	4.99	0.8	3.855
4.869	4.817	4.99	0.8	3.855
4.869	4.817	4.99	0.8	3.856
4.869	4.817	4.99	0.8	3.856
4.87	4.817	4.99	0.8	3.856
4.87	4.817	4.98	0.8	3.856
4.87	4.817	4.99	0.8	3.856
4.871	4.817	5.0	0.8	3.857
4.871	4.817	4.99	0.8	3.857
4.871	4.817	5.0	0.8	3.857
4.871	4.817	4.99	0.8	3.857
4.872	4.817	4.99	0.8	3.858
4.872	4.817	5.0	0.8	3.858
4.872	4.817	4.99	0.8	3.858
4.872	4.817	4.99	0.8	3.858
4.873	4.817	5.0	0.8	3.858
4.873	4.817	4.99	0.8	3.859
4.873	4.817	4.99	0.8	3.859
4.874	4.817	4.99	0.8	3.859
4.874	4.817	4.99	0.8	3.859
4.874	4.817	4.99	0.8	3.86
4.874	4.817	4.99	0.8	3.86
4.875	4.817	4.99	0.8	3.86
4.875	4.817	4.99	0.8	3.86
4.875	4.817	4.99	0.8	3.86
4.876	4.817	4.99	0.8	3.861
4.876	4.817	4.99	0.8	3.861
4.876	4.817	4.99	0.8	3.861
4.876	4.817	4.99	0.8	3.861
4.877	4.817	4.99	0.8	3.862
4.877	4.817	4.99	0.8	3.862
4.877	4.817	4.98	0.8	3.862
4.878	4.817	4.99	0.8	3.862
4.878	4.817	4.99	0.8	3.862
4.878	4.817	4.99	0.8	3.863
4.878	4.817	4.99	0.8	3.863
4.879	4.817	5.0	0.8	3.863
4.879	4.817	4.99	0.8	3.863
4.879	4.817	4.99	0.8	3.864
4.88	4.817	4.98	0.8	3.864
4.88	4.817	4.98	0.8	3.864
4.88	4.817	4.99	0.8	3.864
4.88	4.817	4.99	0.8	3.864
4.881	4.817	4.99	0.8	3.865
4.881	4.817	4.99	0.8	3.865
4.881	4.817	4.99	0.8	3.865
4.881	4.817	4.98	0.8	3.865
4.882	4.817	4.99	0.8	3.866
4.882	4.817	4.99	0.8	3.866
4.882	4.817	4.99	0.8	3.866
4.883	4.817	4.99	0.8	3.866
4.883	4.817	4.99	0.8	3.866
4.883	4.833	4.99	0.8	3.867
4.883	4.833	4.98	0.8	3.867
4.884	4.833	4.99	0.8	3.867
4.884	4.833	4.98	0.8	3.867
4.884	4.833	4.99	0.8	3.868
4.885	4.833	4.98	0.8	3.868
4.885	4.833	4.99	0.8	3.868
4.885	4.833	4.99	0.8	3.868
4.885	4.833	4.99	0.8	3.868
4.886	4.833	4.99	0.8	3.869
4.886	4.833	4.98	0.8	3.869
4.886	4.833	4.98	0.8	3.869
4.887	4.833	4.99	0.8	3.869
4.887	4.833	4.99	0.8	3.87
4.887	4.833	4.98	0.8	3.87
4.887	4.833	4.98	0.8	3.87
4.888	4.833	4.99	0.8	3.87
4.888	4.833	4.98	0.8	3.87
4.888	4.833	4.99	0.8	3.871
4.889	4.833	4.98	0.8	3.871
4.889	4.833	4.98	0.8	3.871
4.889	4.833	4.97	0.8	3.871
4.889	4.833	4.98	0.8	3.872
4.89	4.833	4.99	0.8	3.872
4.89	4.833	4.99	0.8	3.872
4.89	4.833	4.98	0.8	3.872
4.89	4.833	4.98	0.8	3.872
4.891	4.833	4.99	0.8	3.873
4.891	4.833	4.98	0.8	3.873
4.891	4.833	4.98	0.8	3.873
4.892	4.833	4.98	0.8	3.873
4.892	4.833	4.98	0.8	3.874
4.892	4.833	4.98	0.8	3.874
4.892	4.833	4.98	0.8	3.874
4.893	4.833	4.98	0.8	3.874
4.893	4.833	4.99	0.8	3.874
4.893	4.833	4.98	0.8	3.875
4.894	4.833	4.98	0.8	3.875
4.894	4.833	4.98	0.8	3.875
4.894	4.833	4.99	0.8	3.875
4.894	4.833	4.98	0.8	3.876
4.895	4.833	4.98	0.8	3.876
4.895	4.833	4.99	0.8	3.876
4.895	4.833	4.99	0.8	3.876
4.895	4.833	4.98	0.8	3.876
4.896	4.833	4.96	0.8	3.877
4.896	4.833	4.98	0.8	3.877
4.896	4.833	4.99	0.8	3.877
4.897	4.833	4.98	0.8	3.877
4.897	4.833	4.98	0.8	3.878
4.897	4.833	4.98	0.8	3.878
4.897	4.833	4.98	0.8	3.878
4.898	4.833	4.98	0.8	3.878
4.898	4.833	4.97	0.8	3.878
4.898	4.833	4.98	0.8	3.879
4.899	4.833	4.98	0.8	3.879
4.899	4.833	4.97	0.8	3.879
4.899	4.833	4.97	0.8	3.879
4.899	4.833	4.98	0.8	3.88
4.9	4.833	4.98	0.8	3.88
4.9	4.85	4.98	0.8	3.88
4.9	4.85	4.98	0.8	3.88
4.9	4.85	4.99	0.8	3.88
4.901	4.85	4.98	0.8	3.881
4.901	4.85	4.97	0.8	3.881
4.901	4.85	4.99	0.8	3.881
4.902	4.85	4.98	0.8	3.881
4.902	4.85	4.98	0.8	3.882
4.902	4.85	4.97	0.8	3.882
4.902	4.85	4.96	0.8	3.882
4.903	4.85	4.98	0.8	3.882
4.903	4.85	4.97	0.8	3.882
4.903	4.85	4.97	0.8	3.883
4.904	4.85	4.98	0.8	3.883
4.904	4.85	4.97	0.8	3.883
4.904	4.85	4.97	0.8	3.883
4.904	4.85	4.97	0.8	3.884
4.905	4.85	4.97	0.8	3.884
4.905	4.85	4.98	0.8	3.884
4.905	4.85	4.98	0.8	3.884
4.906	4.85	4.98	0.8	3.884
4.906	4.85	4.97	0.8	3.885
4.906	4.85	4.98	0.8	3.885
4.906	4.85	4.96	0.8	3.885
4.907	4.85	4.98	0.8	3.885
4.907	4.85	4.97	0.8	3.886
4.907	4.85	4.97	0.8	3.886
4.908	4.85	4.96	0.8	3.886
4.908	4.85	4.96	0.8	3.886
4.908	4.85	4.96	0.8	3.886
4.908	4.85	4.96	0.8	3.887
4.909	4.85	4.98	0.8	3.887
4.909	4.85	4.98	0.8	3.887
4.909	4.85	4.98	0.8	3.887
4.91	4.85	4.96	0.8	3.888
4.91	4.85	4.96	0.8	3.888
4.91	4.85	4.97	0.8	3.888
4.91	4.85	4.97	0.8	3.888
4.911	4.85	4.96	0.8	3.888
4.911	4.85	4.97	0.8	3.889
4.911	4.85	4.96	0.8	3.889
4.912	4.85	4.96	0.8	3.889
4.912	4.85	4.96	0.8	3.889
4.912	4.85	4.96	0.8	3.89
4.912	4.85	4.96	0.8	3.89
4.913	4.85	4.97	0.8	3.89
4.913	4.85	4.97	0.8	3.89
4.913	4.85	4.96	0.8	3.89
4.913	4.85	4.96	0.8	3.891
4.914	4.85	4.96	0.8	3.891
4.914	4.85	4.97	0.8	3.891
4.914	4.85	4.96	0.8	3.891
4.915	4.85	4.95	0.8	3.892
4.915	4.85	4.97	0.8	3.892
4.915	4.85	4.97	0.8	3.892
4.915	4.85	4.95	0.8	3.892
4.916	4.85	4.96	0.8	3.892
4.916	4.85	4.96	0.8	3.893
4.916	4.85	4.96	0.8	3.893
4.917	4.85	4.96	0.8	3.893
4.917	4.867	4.95	0.8	3.893
4.917	4.867	4.95	0.8	3.894
4.917	4.867	4.96	0.8	3.894
4.918	4.867	4.96	0.8	3.894
4.918	4.867	4.96	0.8	3.894
4.918	4.867	4.97	0.8	3.894
4.918	4.867	4.98	0.8	3.895
4.919	4.867	4.95	0.8	3.895
4.919	4.867	4.96	0.8	3.895
4.919	4.867	4.97	0.8	3.895
4.92	4.867	4.95	0.8	3.896
4.92	4.867	4.97	0.8	3.896
4.92	4.867	4.96	0.8	3.896
4.92	4.867	4.96	0.8	3.896
4.921	4.867	4.95	0.8	3.896
4.921	4.867	4.95	0.8	3.897
4.921	4.867	4.96	0.8	3.897
4.922	4.867	4.96	0.8	3.897
4.922	4.867	4.95	0.8	3.897
4.922	4.867	4.95	0.8	3.898
4.922	4.867	4.94	0.8	3.898
4.923	4.867	4.94	0.8	3.898
4.923	4.867	4.96	0.8	3.898
4.923	4.867	4.96	0.8	3.898
4.923	4.867	4.96	0.8	3.899
4.924	4.867	4.98	0.8	3.899
4.924	4.867	4.96	0.8	3.899
4.924	4.867	4.95	0.8	3.899
4.925	4.867	4.95	0.8	3.9
4.925	4.867	4.95	0.8	3.9
4.925	4.867	4.94	0.8	3.9
4.925	4.867	4.95	0.8	3.9
4.926	4.867	4.95	0.8	3.9
4.926	4.867	4.94	0.8	3.901
4.926	4.867	4.95	0.8	3.901
4.927	4.867	4.95	0.8	3.901
4.927	4.867	4.95	0.8	3.901
4.927	4.867	4.94	0.8	3.902
4.927	4.867	4.94	0.8	3.902
4.928	4.867	4.96	0.8	3.902
4.928	4.867	4.96	0.8	3.902
4.928	4.867	4.95	0.8	3.902
4.929	4.867	4.95	0.8	3.903
4.929	4.867	4.95	0.8	3.903
4.929	4.867	4.95	0.8	3.903
4.929	4.867	4.97	0.8	3.903
4.93	4.867	4.95	0.8	3.904
4.93	4.867	4.95	0.8	3.904
4.93	4.867	4.95	0.8	3.904
4.93	4.867	4.95	0.8	3.904
4.931	4.867	4.93	0.8	3.904
4.931	4.867	4.96	0.8	3.905
4.931	4.867	4.96	0.8	3.905
4.932	4.867	4.95	0.8	3.905
4.932	4.867	4.93	0.8	3.905
4.932	4.867	4.95	0.8	3.906
4.932	4.867	4.95	0.8	3.906
4.933	4.867	4.95	0.8	3.906
4.933	4.867	4.94	0.8	3.906
4.933	4.867	4.95	0.8	3.906
4.934	4.883	4.94	0.8	3.907
4.934	4.883	4.94	0.8	3.907
4.934	4.883	4.94	0.8	3.907
4.934	4.883	4.93	0.8	3.907
4.935	4.883	4.95	0.8	3.908
4.935	4.883	4.93	0.8	3.908
4.935	4.883	4.96	0.8	3.908
4.936	4.883	4.93	0.8	3.908
4.936	4.883	4.93	0.8	3.908
4.936	4.883	4.94	0.8	3.909
4.936	4.883	4.93	0.8	3.909
4.937	4.883	4.95	0.8	3.909
4.937	4.883	4.94	0.8	3.909
4.937	4.883	4.94	0.8	3.91
4.938	4.883	4.95	0.8	3.91
4.938	4.883	4.94	0.8	3.91
4.938	4.883	4.94	0.8	3.91
4.938	4.883	4.94	0.8	3.91
4.939	4.883	4.94	0.8	3.911
4.939	4.883	4.94	0.8	3.911
4.939	4.883	4.93	0.8	3.911
4.939	4.883	4.93	0.8	3.911
4.94	4.883	4.93	0.8	3.912
4.94	4.883	4.94	0.8	3.912
4.94	4.883	4.94	0.8	3.912
4.941	4.883	4.93	0.8	3.912
4.941	4.883	4.93	0.8	3.912
4.941	4.883	4.93	0.8	3.913
4.941	4.883	4.93	0.8	3.913
4.942	4.883	4.95	0.8	3.913
4.942	4.883	4.95	0.8	3.913
4.942	4.883	4.94	0.8	3.914
4.943	4.883	4.93	0.8	3.914
4.943	4.883	4.94	0.8	3.914
4.943	4.883	4.94	0.8	3.914
4.943	4.883	4.92	0.8	3.914
4.944	4.883	4.93	0.8	3.915
4.944	4.883	4.95	0.8	3.915
4.944	4.883	4.92	0.8	3.915
4.945	4.883	4.92	0.8	3.915
4.945	4.883	4.91	0.8	3.916
4.945	4.883	4.92	0.8	3.916
4.945	4.883	4.93	0.8	3.916
4.946	4.883	4.93	0.8	3.916
4.946	4.883	4.92	0.8	3.916
4.946	4.883	4.93	0.8	3.917
4.947	4.883	4.94	0.8	3.917
4.947	4.883	4.93	0.8	3.917
4.947	4.883	4.92	0.8	3.917
4.947	4.883	4.93	0.8	3.918
4.948	4.883	4.93	0.8	3.918
4.948	4.883	4.92	0.8	3.918
4.948	4.883	4.92	0.8	3.918
4.948	4.883	4.93	0.8	3.918
4.949	4.883	4.92	0.8	3.919
4.949	4.883	4.94	0.8	3.919
4.949	4.883	4.92	0.8	3.919
4.95	4.883	4.93	0.8	3.919
4.95	4.883	4.91	0.8	3.92
4.95	4.883	4.93	0.8	3.92
4.95	4.9	4.93	0.8	3.92
4.951	4.9	4.94	0.8	3.92
4.951	4.9	4.93	0.8	3.92
4.951	4.9	4.92	0.8	3.921
4.952	4.9	4.92	0.8	3.921
4.952	4.9	4.93	0.8	3.921
4.952	4.9	4.92	0.8	3.921
4.952	4.9	4.94	0.8	3.922
4.953	4.9	4.92	0.8	3.922
4.953	4.9	4.92	0.8	3.922
4.953	4.9	4.93	0.8	3.922
4.953	4.9	4.93	0.8	3.922
4.954	4.9	4.92	0.8	3.923
4.954	4.9	4.92	0.8	3.923
4.954	4.9	4.93	0.8	3.923
4.955	4.9	4.93	0.8	3.923
4.955	4.9	4.93	0.8	3.924
4.955	4.9	4.93	0.8	3.924
4.955	4.9	4.93	0.8	3.924
4.956	4.9	4.91	0.8	3.924
4.956	4.9	4.93	0.8	3.924
4.956	4.9	4.93	0.8	3.925
4.957	4.9	4.91	0.8	3.925
4.957	4.9	4.92	0.8	3.925
4.957	4.9	4.93	0.8	3.925
4.957	4.9	4.93	0.8	3.926
4.958	4.9	4.92	0.8	3.926
4.958	4.9	4.93	0.8	3.926
4.958	4.9	4.92	0.8	3.926
4.958	4.9	4.91	0.8	3.926
4.959	4.9	4.92	0.8	3.927
4.959	4.9	4.92	0.8	3.927
4.959	4.9	4.94	0.8	3.927
4.96	4.9	4.91	0.8	3.927
4.96	4.9	4.92	0.8	3.928
4.96	4.9	4.91	0.8	3.928
4.96	4.9	4.91	0.8	3.928
4.961	4.9	4.91	0.8	3.928
4.961	4.9	4.92	0.8	3.928
4.961	4.9	4.92	0.8	3.929
4.962	4.9	4.91	0.8	3.929
4.962	4.9	4.92	0.8	3.929
4.962	4.9	4.92	0.8	3.929
4.962	4.9	4.91	0.8	3.93
4.963	4.9	4.91	0.8	3.93
4.963	4.9	4.91	0.8	3.93
4.963	4.9	4.91	0.8	3.93
4.964	4.9	4.91	0.8	3.93
4.964	4.9	4.92	0.8	3.931
4.964	4.9	4.91	0.8	3.931
4.964	4.9	4.91	0.8	3.931
4.965	4.9	4.91	0.8	3.931
4.965	4.9	4.92	0.8	3.932
4.965	4.9	4.91	0.8	3.932
4.966	4.9	4.91	0.8	3.932
4.966	4.9	4.9	0.8	3.932
4.966	4.9	4.91	0.8	3.932
4.966	4.9	4.91	0.8	3.933
4.967	4.9	4.91	0.8	3.933
4.967	4.9	4.92	0.8	3.933
4.967	4.917	4.92	0.8	3.933
4.968	4.917	4.91	0.8	3.934
4.968	4.917	4.91	0.8	3.934
4.968	4.917	4.91	0.8	3.934
4.968	4.917	4.91	0.8	3.934
4.969	4.917	4.91	0.8	3.934
4.969	4.917	4.91	0.8	3.935
4.969	4.917	4.91	0.8	3.935
4.969	4.917	4.91	0.8	3.935
4.97	4.917	4.91	0.8	3.935
4.97	4.917	4.92	0.8	3.936
4.97	4.917	4.9	0.8	3.936
4.971	4.917	4.91	0.8	3.936
4.971	4.917	4.9	0.8	3.936
4.971	4.917	4.9	0.8	3.936
4.971	4.917	4.9	0.8	3.937
4.972	4.917	4.91	0.8	3.937
4.972	4.917	4.89	0.8	3.937
4.972	4.917	4.91	0.8	3.937
4.973	4.917	4.91	0.8	3.938
4.973	4.917	4.91	0.8	3.938
4.973	4.917	4.9	0.8	3.938
4.973	4.917	4.91	0.8	3.938
4.974	4.917	4.89	0.8	3.938
4.974	4.917	4.89	0.8	3.939
4.974	4.917	4.91	0.8	3.939
4.975	4.917	4.91	0.8	3.939
4.975	4.917	4.91	0.8	3.939
4.975	4.917	4.91	0.8	3.94
4.975	4.917	4.9	0.8	3.94
4.976	4.917	4.9	0.8	3.94
4.976	4.917	4.89	0.8	3.94
4.976	4.917	4.91	0.8	3.94
4.977	4.917	4.91	0.8	3.941
4.977	4.917	4.9	0.8	3.941
4.977	4.917	4.9	0.8	3.941
4.977	4.917	4.9	0.8	3.941
4.978	4.917	4.91	0.8	3.942
4.978	4.917	4.91	0.8	3.942
4.978	4.917	4.9	0.8	3.942
4.978	4.917	4.9	0.8	3.942
4.979	4.917	4.89	0.8	3.942
4.979	4.917	4.9	0.8	3.943
4.979	4.917	5.04	0.8	3.943
4.98	4.917	5.05	0.8	3.943
4.98	4.917	5.05	0.8	3.943
4.98	4.917	5.03	0.8	3.944
4.98	4.917	5.04	0.8	3.944
4.981	4.917	5.04	0.8	3.944
4.981	4.917	5.04	0.8	3.944
4.981	4.917	5.04	0.8	3.944
4.982	4.917	5.03	0.8	3.945
4.982	4.917	5.03	0.8	3.945
4.982	4.917	5.03	0.8	3.945
4.982	4.917	5.03	0.8	3.945
4.983	4.917	5.04	0.8	3.946
4.983	4.917	5.04	0.8	3.946
4.983	4.917	5.04	0.8	3.946
4.983	4.917	5.04	0.8	3.946
4.984	4.917	5.04	0.8	3.946
4.984	4.933	5.04	0.8	3.947
4.984	4.933	5.04	0.8	3.947
4.985	4.933	5.03	0.8	3.947
4.985	4.933	5.02	0.8	3.947
4.985	4.933	5.03	0.8	3.948
4.985	4.933	5.04	0.8	3.948
4.986	4.933	5.04	0.8	3.948
4.986	4.933	5.03	0.8	3.948
4.986	4.933	5.03	0.8	3.948
4.987	4.933	5.05	0.8	3.949
4.987	4.933	5.05	0.8	3.949
4.987	4.933	5.03	0.8	3.949
4.987	4.933	5.02	0.8	3.949
4.988	4.933	5.03	0.8	3.95
4.988	4.933	5.04	0.8	3.95
4.988	4.933	5.03	0.8	3.95
4.989	4.933	5.03	0.8	3.95
4.989	4.933	5.03	0.8	3.95
4.989	4.933	5.03	0.8	3.951
4.989	4.933	5.03	0.8	3.951
4.99	4.933	5.02	0.8	3.951
4.99	4.933	5.03	0.8	3.951
4.99	4.933	5.02	0.8	3.952
4.991	4.933	5.04	0.8	3.952
4.991	4.933	5.03	0.8	3.952
4.991	4.933	5.02	0.8	3.952
4.991	4.933	5.02	0.8	3.952
4.992	4.933	5.02	0.8	3.953
4.992	4.933	5.02	0.8	3.953
4.992	4.933	5.02	0.8	3.953
4.992	4.933	5.02	0.8	3.953
4.993	4.933	5.02	0.8	3.954
4.993	4.933	5.02	0.8	3.954
4.993	4.933	5.02	0.8	3.954
4.994	4.933	5.03	0.8	3.954
4.994	4.933	5.02	0.8	3.954
4.994	4.933	5.02	0.8	3.955
4.994	4.933	5.02	0.8	3.955
4.995	4.933	5.03	0.8	3.955
4.995	4.933	5.02	0.8	3.955
4.995	4.933	5.03	0.8	3.956
4.996	4.933	5.0	0.8	3.956
4.996	4.933	5.02	0.8	3.956
4.996	4.933	5.02	0.8	3.956
4.996	4.933	5.02	0.8	3.956
4.997	4.933	5.01	0.8	3.957
4.997	4.933	5.01	0.8	3.957
4.997	4.933	5.01	0.8	3.957
4.997	4.933	5.01	0.8	3.957
4.998	4.933	4.99	0.8	3.958
4.998	4.933	5.01	0.8	3.958
4.998	4.933	5.02	0.8	3.958
4.999	4.933	5.02	0.8	3.958
4.999	4.933	5.01	0.8	3.958
4.999	4.933	5.0	0.8	3.959
4.999	4.933	5.01	0.8	3.959
5.0	4.933	5.03	0.8	3.959
5.0	4.933	5.02	0.8	3.959
5.0	4.933	5.01	0.8	3.96
5.001	4.933	5.0	0.8	3.96
5.001	4.95	5.01	0.8	3.96
5.001	4.95	5.0	0.8	3.96
5.001	4.95	5.01	0.8	3.96
5.002	4.95	5.02	0.8	3.961
5.002	4.95	5.0	0.8	3.961
5.002	4.95	5.02	0.8	3.961
5.003	4.95	5.01	0.8	3.961
5.003	4.95	5.01	0.8	3.962
5.003	4.95	5.01	0.8	3.962
5.003	4.95	5.01	0.8	3.962
5.004	4.95	5.02	0.8	3.962
5.004	4.95	5.01	0.8	3.962
5.004	4.95	5.03	0.8	3.963
5.005	4.95	5.03	0.8	3.963
5.005	4.95	5.0	0.8	3.963
5.005	4.95	5.0	0.8	3.963
5.005	4.95	5.0	0.8	3.964
5.006	4.95	5.0	0.8	3.964
5.006	4.95	5.0	0.8	3.964
5.006	4.95	5.0	0.8	3.964
5.007	4.95	5.01	0.8	3.964
5.007	4.95	5.01	0.8	3.965
5.007	4.95	5.01	0.8	3.965
5.007	4.95	5.0	0.8	3.965
5.008	4.95	5.0	0.8	3.965
5.008	4.95	4.99	0.8	3.966
5.008	4.95	5.01	0.8	3.966
5.008	4.95	5.0	0.8	3.966
5.009	4.95	5.0	0.8	3.966
5.009	4.95	5.02	0.8	3.966
5.009	4.95	5.02	0.8	3.967
5.01	4.95	4.99	0.8	3.967
5.01	4.95	5.02	0.8	3.967
5.01	4.95	5.0	0.8	3.967
5.01	4.95	5.0	0.8	3.968
5.011	4.95	5.0	0.8	3.968
5.011	4.95	5.0	0.8	3.968
5.011	4.95	5.0	0.8	3.968
5.012	4.95	5.01	0.8	3.968
5.012	4.95	4.99	0.8	3.969
5.012	4.95	5.01	0.8	3.969
5.012	4.95	5.0	0.8	3.969
5.013	4.95	5.0	0.8	3.969
5.013	4.95	5.0	0.8	3.97
5.013	4.95	4.99	0.8	3.97
5.013	4.95	5.0	0.8	3.97
5.014	4.95	4.99	0.8	3.97
5.014	4.95	4.99	0.8	3.97
5.014	4.95	5.0	0.8	3.971
5.015	4.95	4.99	0.8	3.971
5.015	4.95	4.99	0.8	3.971
5.015	4.95	4.99	0.8	3.971
5.015	4.95	5.0	0.8	3.972
5.016	4.95	4.99	0.8	3.972
5.016	4.95	5.0	0.8	3.972
5.016	4.95	5.0	0.8	3.972
5.017	4.95	4.99	0.8	3.972
5.017	4.95	4.99	0.8	3.973
5.017	4.95	5.0	0.8	3.973
5.017	4.95	5.0	0.8	3.973
5.018	4.967	5.0	0.8	3.973
5.018	4.967	4.99	0.8	3.974
5.018	4.967	4.99	0.8	3.974
5.018	4.967	4.99	0.8	3.974
5.019	4.967	4.99	0.8	3.974
5.019	4.967	4.99	0.8	3.974
5.019	4.967	4.99	0.8	3.975
5.02	4.967	4.99	0.8	3.975
5.02	4.967	5.01	0.8	3.975
5.02	4.967	4.99	0.8	3.975
5.02	4.967	4.99	0.8	3.976
5.021	4.967	4.99	0.8	3.976
5.021	4.967	4.99	0.8	3.976
5.021	4.967	4.99	0.8	3.976
5.022	4.967	4.99	0.8	3.976
5.022	4.967	4.99	0.8	3.977
5.022	4.967	4.99	0.8	3.977
5.022	4.967	4.99	0.8	3.977
5.023	4.967	5.0	0.8	3.977
5.023	4.967	4.99	0.8	3.978
5.023	4.967	4.99	0.8	3.978
5.024	4.967	4.99	0.8	3.978
5.024	4.967	4.98	0.8	3.978
5.024	4.967	4.99	0.8	3.978
5.024	4.967	4.99	0.8	3.979
5.025	4.967	4.99	0.8	3.979
5.025	4.967	4.99	0.8	3.979
5.025	4.967	4.99	0.8	3.979
5.025	4.967	4.99	0.8	3.98
5.026	4.967	4.99	0.8	3.98
5.026	4.967	4.98	0.8	3.98
5.026	4.967	4.99	0.8	3.98
5.027	4.967	4.99	0.8	3.98
5.027	4.967	4.99	0.8	3.981
5.027	4.967	4.98	0.8	3.981
5.027	4.967	4.99	0.8	3.981
5.028	4.967	4.99	0.8	3.981
5.028	4.967	4.99	0.8	3.982
5.028	4.967	4.99	0.8	3.982
5.029	4.967	4.99	0.8	3.982
5.029	4.967	4.98	0.8	3.982
5.029	4.967	4.98	0.8	3.982
5.029	4.967	4.98	0.8	3.983
5.03	4.967	4.98	0.8	3.983
5.03	4.967	4.97	0.8	3.983
5.03	4.967	4.98	0.8	3.983
5.031	4.967	4.98	0.8	3.984
5.031	4.967	4.97	0.8	3.984
5.031	4.967	4.99	0.8	3.984
5.031	4.967	4.98	0.8	3.984
5.032	4.967	4.98	0.8	3.984
5.032	4.967	4.99	0.8	3.985
5.032	4.967	4.97	0.8	3.985
5.033	4.967	4.98	0.8	3.985
5.033	4.967	4.98	0.8	3.985
5.033	4.967	4.97	0.8	3.986
5.033	4.967	4.99	0.8	3.986
5.034	4.967	4.97	0.8	3.986
5.034	4.967	4.97	0.8	3.986
5.034	4.967	4.98	0.8	3.986
5.035	4.983	4.97	0.8	3.987
5.035	4.983	4.98	0.8	3.987
5.035	4.983	4.99	0.8	3.987
5.035	4.983	4.99	0.8	3.987
5.036	4.983	4.97	0.8	3.988
5.036	4.983	4.97	0.8	3.988
5.036	4.983	4.99	0.8	3.988
5.036	4.983	4.98	0.8	3.988
5.037	4.983	4.99	0.8	3.988
5.037	4.983	4.97	0.8	3.989
5.037	4.983	4.98	0.8	3.989
5.038	4.983	4.98	0.8	3.989
5.038	4.983	4.97	0.8	3.989
5.038	4.983	4.97	0.8	3.99
5.038	4.983	4.97	0.8	3.99
5.039	4.983	4.97	0.8	3.99
5.039	4.983	4.97	0.8	3.99
5.039	4.983	4.97	0.8	3.99
5.04	4.983	4.96	0.8	3.991
5.04	4.983	4.96	0.8	3.991
5.04	4.983	4.95	0.8	3.991
5.04	4.983	4.97	0.8	3.991
5.041	4.983	4.98	0.8	3.992
5.041	4.983	4.98	0.8	3.992
5.041	4.983	4.97	0.8	3.992
5.041	4.983	4.98	0.8	3.992
