Time [s]	Sensor 1: Pt1000-2wire @Keysight [°C]	Sensor 2: BME280 @I2C [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: DS18B20 @GPIO [°C]	Sensor 6: OPUS20 @LAN [°C]
4734.74	30.0286832	24.03882314285729	23.9375	24.125	24.0	23.739120483398438
4739.6	29.8405042	24.0234313269204	23.9375	24.125	24.0	23.739120483398438
4744.51	29.6884596	24.049084354937076	23.9375	24.125	24.0	23.739120483398438
4749.3	29.5303642	24.0234313269204	23.9375	24.125	24.0	23.739120483398438
4754.12	29.3613258	24.033692537253955	23.9375	24.125	24.0	23.739120483398438
4758.9	29.2125128	24.03882314285729	23.875	24.125	24.0	23.739120483398438
4763.69	29.0637911	24.043953748751665	23.9375	24.125	24.0	23.739120483398438
4768.49	28.920997	24.013170117750995	23.875	24.125	24.0	23.754182815551758
4773.41	28.7879899	24.02856193194166	23.9375	24.125	24.0	23.754182815551758
4778.29	28.647329	24.02856193194166	23.875	24.125	24.0	23.754182815551758
4783.02	28.5052009	24.01830072219018	23.875	24.125	24.0	23.754182815551758
4787.86	28.3677928	24.03882314285729	23.875	24.125	24.0	23.754182815551758
4792.69	28.2387447	24.008039513602853	23.9375	24.125	24.0	23.754182815551758
4797.54	28.0969464	23.99264770290465	23.9375	24.125	24.0	23.754182815551758
4802.43	27.9636438	24.008039513602853	23.9375	24.125	24.0	23.754182815551758
4807.37	27.8557803	23.99777830617968	23.9375	24.125	24.0	23.754182815551758
4812.12	27.754217	24.008039513602853	23.9375	24.125	24.0	23.754182815551758
4816.74	27.6449229	24.013170117750995	23.9375	24.125	24.0	23.754182815551758
4821.29	27.5371744	24.008039513602853	23.9375	24.125	24.0625	23.754182815551758
4825.84	27.4302148	24.008039513602853	23.9375	24.125	24.0625	23.750518798828125
4830.39	27.32023	24.00290890974575	23.9375	24.1875	24.0	23.750518798828125
4834.98	27.2240322	24.008039513602853	23.9375	24.125	24.0	23.750518798828125
4839.49	27.1486955	23.99777830617968	23.9375	24.1875	24.0	23.750518798828125
4844.01	27.0745513	24.008039513602853	24.0	24.125	24.0	23.750518798828125
4848.56	26.9811485	24.00290890974575	23.9375	24.125	24.0	23.750518798828125
4853.17	26.8771249	23.99777830617968	24.0	24.125	24.0625	23.750518798828125
4857.84	26.7753373	23.977255894825795	23.9375	24.125	24.0	23.750518798828125
4862.41	26.693857	23.96186408936628	24.0	24.125	24.0	23.750518798828125
4866.96	26.6079097	23.98751709992066	23.9375	24.125	24.0	23.750518798828125
4871.55	26.5397567	23.98751709992066	23.9375	24.125	24.0	23.750518798828125
4876.05	26.4603535	23.98751709992066	23.9375	24.125	24.0	23.750518798828125
4880.59	26.3765997	23.977255894825795	23.9375	24.125	24.0	23.750518798828125
4885.12	26.2947089	23.98751709992066	23.9375	24.125	24.0	23.761919021606445
4889.7	26.2229989	23.982386497227708	23.9375	24.125	24.0	23.761919021606445
4894.25	26.1626193	23.982386497227708	23.9375	24.125	24.0	23.761919021606445
4898.83	26.1056104	23.977255894825795	23.9375	24.125	24.0	23.761919021606445
4903.36	26.0410659	23.977255894825795	23.9375	24.125	24.0	23.761919021606445
4907.96	25.9839911	23.972125292714917	24.0	24.125	24.0	23.761919021606445
4912.51	25.9323252	23.972125292714917	23.9375	24.125	24.0	23.761919021606445
4917.07	25.8811519	23.99777830617968	23.9375	24.125	24.0	23.761919021606445
4921.61	25.8325667	24.013170117750995	23.9375	24.125	24.0	23.761919021606445
4926.2	25.7794081	23.99777830617968	23.9375	24.125	24.0	23.761919021606445
4930.74	25.7206391	23.977255894825795	23.9375	24.125	24.0	23.761919021606445
4935.29	25.6673309	23.95673348812852	23.9375	24.125	24.0	23.761919021606445
4939.87	25.6234985	23.95673348812852	23.9375	24.125	24.0	23.761919021606445
4944.43	25.5878961	23.972125292714917	23.9375	24.125	24.0	23.761919021606445
4948.97	25.5422138	23.98751709992066	23.9375	24.125	24.0	23.773311614990234
4953.56	25.5001502	23.98751709992066	23.9375	24.1875	24.0	23.773311614990234
4958.09	25.4631683	24.00290890974575	23.9375	24.1875	24.0625	23.773311614990234
4962.69	25.431034	24.03882314285729	23.9375	24.1875	24.0625	23.773311614990234
4967.23	25.389843	24.02856193194166	23.9375	24.1875	24.0625	23.773311614990234
4971.83	25.3555356	24.049084354937076	23.9375	24.1875	24.0625	23.773311614990234
4976.44	25.3225016	24.043953748751665	24.0	24.1875	24.0625	23.773311614990234
4980.99	25.2956372	24.043953748751665	24.0	24.1875	24.0625	23.773311614990234
4985.53	25.2566607	23.99777830617968	24.0	24.1875	24.0625	23.773311614990234
4990.09	25.2193242	23.99777830617968	23.9375	24.1875	24.0625	23.773311614990234
4994.66	25.1829627	23.99264770290465	23.9375	24.1875	24.0625	23.773311614990234
4999.21	25.1518556	24.00290890974575	23.9375	24.1875	24.0625	23.773311614990234
5003.81	25.1152404	23.98751709992066	23.9375	24.1875	24.0625	23.773311614990234
5008.57	25.085975	24.00290890974575	23.9375	24.1875	24.0625	23.803436279296875
5013.43	25.0548055	24.008039513602853	23.9375	24.1875	24.0625	23.803436279296875
5018.21	25.0235986	23.982386497227708	24.0	24.1875	24.0625	23.803436279296875
5022.81	24.99883	23.99777830617968	23.9375	24.1875	24.0625	23.803436279296875
5027.46	24.9830782	24.01830072219018	23.9375	24.1875	24.0	23.803436279296875
5032.08	24.9589305	24.02856193194166	23.9375	24.1875	24.0625	23.803436279296875
5036.69	24.9317259	24.03882314285729	23.9375	24.1875	24.0	23.803436279296875
5041.3	24.9049167	24.049084354937076	23.9375	24.1875	24.0	23.803436279296875
5045.85	24.8739447	24.043953748751665	24.0	24.1875	24.0625	23.803436279296875
5050.44	24.8499434	24.02856193194166	23.9375	24.1875	24.0625	23.803436279296875
5054.99	24.8130487	23.99264770290465	23.9375	24.1875	24.0625	23.803436279296875
5059.55	24.7775084	23.977255894825795	24.0	24.1875	24.0625	23.803436279296875
5064.26	24.7386296	23.96186408936628	23.9375	24.1875	24.0625	23.803436279296875
5068.95	24.7140552	23.96699469089508	24.0	24.1875	24.0625	23.814834594726562
5073.59	24.6894107	23.95673348812852	23.9375	24.1875	24.0625	23.814834594726562
5078.25	24.6724966	23.95673348812852	24.0	24.1875	24.0625	23.814834594726562
5082.84	24.6515124	23.972125292714917	23.9375	24.1875	24.0625	23.814834594726562
